Unnamed: 0,HLM002,HLM004,HLM007,HLM009,HLM010,HLM013,HLM014,HLM016,HLM017,HLM018,HLM025,HLM035,HLM036,HLM042,HLM044,HLM044.1,HLM048,HLM049,HLM051,HLM052,HLM057,HLM059,HLM062,HLM062.1,HLM063,HLM065,HLM067,HLM068,HLM069,HLM072,HLM073,HLM074,HLM074.1,HLM075,HLM076,HLM078,HLM080,HLM081,HLM082,HLM083,HLM085,HLM086,HLM087,HLM090,HLM096,HLM097,HLM097.1,HLM100,HLM109,HLM110,HLM112,HLM114,HLM116,HLM118,HLM119,HLM120,HLM122,HLM123,HLM124,HLM127,HLM130,HLM132,HLM135,HLM136,HLM137,HLM138,HLM140,HLM141,HLM142,HLM143,HLM144,HLM145,HLM146,HLM147,HLM148,HLM152,HLM155,HLM157,HLM161,HLM162,HLM163,HLM165,HLM166,HLM171,HLM172,HLM173,HLM174,HLM175,HLM176,HLM178,HLM179,HLM180,HLM183,HLM184,HLM184.1,HLM186,HLM187,HLM188,HLM189,HLM190
ENSG00000284616,58,43,0,0,37,27,0,0,2,36,7,11,0,0,6,0,0,44,0,0,20,10,9,30,23,9,1,18,0,2,0,143,0,29,13,1,3,32,0,16,18,13,15,0,47,40,5,20,70,6,17,0,0,0,4,0,0,2,0,5,29,0,8,7,70,55,81,21,0,64,0,9,2,20,44,0,44,0,8,19,0,0,11,12,1,16,0,31,0,9,20,36,137,0,7,0,12,26,4,1
ENSG00000228037,12,21,35,0,54,18,3,8,0,4,8,0,67,0,0,0,24,49,1,1,0,7,2,41,29,0,8,0,0,12,38,0,15,67,7,0,4,0,32,34,3,11,15,0,0,2,0,2,40,0,4,13,6,0,0,0,0,3,0,0,4,8,12,0,24,42,22,0,25,27,5,15,16,2,0,4,67,4,0,135,4,32,29,0,17,0,18,10,0,17,24,0,2,67,19,0,0,8,4,17
ENSG00000228037,0,18,61,19,59,0,0,0,0,21,0,40,61,30,11,0,0,25,6,2,14,17,8,20,15,0,0,2,0,6,54,0,0,0,4,0,0,51,36,21,19,8,7,0,60,0,3,4,10,2,23,0,18,0,4,20,60,5,12,15,0,6,16,0,31,27,0,0,11,0,2,17,3,6,0,1,0,45,6,0,0,87,73,1,2,31,10,53,17,10,0,47,0,23,0,23,33,9,0,64
ENSG00000157911,19,30,0,31,0,5,0,19,0,87,0,0,56,0,2,0,0,0,2,4,4,0,14,20,0,0,0,27,2,2,20,0,26,28,9,8,20,5,4,0,6,9,19,32,5,42,5,17,32,0,25,4,30,0,0,0,38,7,20,10,56,0,14,0,74,48,0,0,39,0,5,21,0,4,0,17,18,42,0,79,9,10,2,52,0,38,0,43,0,1,0,30,50,0,0,50,18,15,0,0
ENSG00000142611,9,42,0,7,37,18,2,0,0,19,0,3,16,0,5,0,9,11,0,3,21,3,7,33,0,3,15,0,0,3,0,0,24,10,0,0,5,40,34,14,14,0,0,5,0,19,14,7,5,0,7,10,0,3,0,28,27,0,0,9,37,13,26,11,19,19,0,18,0,0,0,17,23,14,18,0,85,0,8,109,14,0,0,0,12,29,0,59,21,1,0,46,9,0,32,1,15,13,8,0
ENSG00000228037,38,37,133,3,16,11,0,9,11,150,0,0,40,0,4,4,6,49,0,2,7,15,6,11,29,2,2,2,9,0,26,31,18,21,0,0,4,0,0,7,9,2,15,0,84,7,18,10,9,0,16,0,0,20,7,45,14,0,0,13,0,23,0,30,15,100,0,54,42,17,0,8,0,5,41,14,87,104,8,0,8,16,0,0,10,39,0,31,21,8,13,0,138,7,0,5,0,0,17,27
ENSG00000284616,0,8,0,28,0,2,0,15,0,190,4,0,12,0,0,6,0,38,3,0,0,7,4,0,0,10,7,25,0,13,0,0,55,0,12,1,0,0,20,5,0,1,29,0,0,6,16,8,100,5,0,14,25,0,5,0,43,5,24,35,0,0,0,10,62,135,8,50,0,26,7,0,0,6,5,22,0,29,23,0,4,0,45,0,0,0,9,37,15,1,26,13,91,13,56,18,16,25,0,28
ENSG00000279928,0,0,72,13,25,54,1,7,4,0,3,0,5,28,8,0,2,0,0,4,51,3,0,33,16,0,8,10,3,18,22,11,0,0,1,9,0,0,44,39,18,0,19,2,28,7,0,1,52,0,27,49,3,14,0,106,20,0,17,0,0,14,3,17,51,84,40,46,0,4,10,21,13,0,0,0,0,8,0,102,4,0,0,23,0,12,2,72,28,0,0,42,113,112,17,0,0,34,0,68
ENSG00000228037,38,0,79,0,31,0,1,9,0,118,0,34,107,38,10,0,0,0,3,6,0,17,1,3,0,0,7,22,19,11,0,0,15,0,14,1,0,10,0,10,0,4,0,45,62,5,9,8,87,0,0,0,18,22,4,0,20,0,49,8,24,0,8,12,0,10,0,26,12,38,12,12,26,0,24,0,115,70,21,36,8,59,0,0,0,23,15,76,19,0,0,0,100,7,27,0,0,0,18,1
ENSG00000228037,0,0,0,0,58,19,0,0,3,161,0,0,0,0,3,0,3,34,2,2,8,7,3,11,5,17,0,2,15,10,41,87,3,0,12,0,6,12,0,0,7,3,13,9,0,18,0,10,119,1,19,77,23,6,3,0,34,0,0,8,10,0,0,11,37,0,1,47,0,0,0,12,0,8,38,12,0,0,19,11,14,10,0,0,6,14,6,83,27,11,7,17,0,0,16,31,32,12,0,6
ENSG00000157911,1,30,142,17,0,8,0,4,0,0,0,0,0,2,3,0,0,55,5,0,0,0,0,0,25,0,4,0,2,13,0,78,11,0,3,0,7,0,5,7,17,3,12,31,19,32,26,3,0,0,22,0,24,0,1,104,45,3,2,0,10,11,6,25,0,102,29,35,20,38,4,3,16,0,46,0,60,13,6,0,2,60,14,16,8,16,14,49,12,12,4,0,72,0,27,1,38,2,7,0
ENSG00000142611,0,52,0,0,4,19,2,25,8,64,0,160,132,21,3,4,17,0,3,3,0,0,4,16,23,9,6,10,0,9,23,0,0,0,9,1,1,16,26,10,2,0,7,34,0,19,21,14,0,6,58,62,6,0,0,76,33,0,19,0,1,7,24,0,11,44,18,0,17,10,7,0,43,15,19,6,0,0,13,0,0,47,41,16,7,37,0,50,0,0,21,14,21,0,0,7,13,6,10,0
ENSG00000142611,73,0,36,3,0,48,0,8,5,100,3,33,82,8,0,0,7,31,5,3,11,3,1,36,14,0,0,42,1,1,34,21,61,9,7,1,14,10,37,14,7,9,9,3,28,36,15,0,39,1,14,45,43,12,6,25,0,2,22,18,31,33,0,7,47,24,26,32,0,0,1,0,13,11,38,0,38,0,12,128,7,2,25,16,7,0,0,32,0,0,0,22,80,67,0,30,0,3,1,0
ENSG00000279928,0,0,119,15,15,12,2,0,6,0,7,0,0,0,11,0,9,0,4,1,41,0,6,0,6,5,4,34,0,2,5,138,0,0,1,5,7,48,4,0,10,0,26,0,96,51,6,0,0,0,0,0,10,0,0,58,31,0,59,0,82,0,10,9,0,37,3,14,0,39,10,32,0,0,26,12,16,49,14,27,8,8,17,7,30,5,17,37,0,8,0,6,25,9,1,0,0,8,14,0
ENSG00000279928,47,30,194,0,45,0,0,0,0,0,11,96,0,0,8,0,11,2,2,0,46,10,9,22,32,0,9,45,3,0,29,0,23,22,1,9,0,0,35,14,5,7,1,0,0,34,14,10,77,1,1,12,8,9,2,69,0,2,0,18,0,0,0,19,76,0,52,12,8,7,2,19,84,8,35,13,25,59,18,57,3,34,8,5,12,0,0,58,11,0,20,3,0,0,35,0,17,41,0,38
ENSG00000142611,61,0,184,13,3,2,0,25,0,42,2,94,0,27,11,3,0,25,3,0,0,0,0,15,19,2,0,24,0,0,0,0,0,12,1,0,28,0,20,57,6,5,0,16,60,16,6,9,3,0,13,0,0,21,3,27,6,0,25,20,0,9,4,6,0,54,45,0,0,0,1,0,77,0,0,2,16,31,17,5,5,11,0,0,4,7,0,77,5,5,14,1,75,0,44,0,7,10,0,0
ENSG00000284616,8,24,26,4,22,0,2,14,8,0,8,0,35,10,10,0,24,56,0,0,19,7,0,0,23,10,0,11,10,2,0,0,13,28,18,9,14,39,0,18,0,5,13,0,0,0,7,9,56,2,22,40,49,18,0,81,0,2,46,7,0,30,15,0,49,102,23,49,42,0,3,13,0,8,0,4,45,0,13,70,9,6,22,0,0,21,0,33,0,10,0,61,41,135,26,0,85,28,28,27
ENSG00000228037,49,49,0,29,26,11,0,0,10,0,5,17,4,1,8,0,8,27,4,1,0,17,1,13,0,6,16,24,5,10,24,49,2,53,6,6,4,24,9,0,2,18,2,0,0,32,2,8,58,0,13,0,35,6,0,0,11,8,16,10,10,0,29,30,5,8,25,59,11,20,7,0,46,3,0,8,19,17,2,59,14,0,26,0,11,0,11,0,0,6,11,5,0,38,19,5,29,0,0,3
ENSG00000279928,38,6,0,0,0,26,0,0,0,65,0,100,41,45,8,1,2,33,2,6,0,15,0,0,0,16,9,0,8,6,1,0,0,46,11,2,0,37,9,0,4,13,0,0,87,24,18,6,74,0,22,0,71,3,3,77,0,0,0,0,55,2,11,0,55,0,0,23,18,37,0,8,34,0,0,8,51,0,18,0,5,25,2,13,0,51,0,41,0,0,12,47,63,18,33,20,63,0,14,8
ENSG00000228037,0,27,0,0,67,27,3,20,0,126,4,131,141,21,0,1,12,1,1,0,6,18,7,40,0,0,2,32,0,14,6,0,0,18,14,1,0,0,61,42,8,9,12,17,7,37,5,3,67,0,24,4,0,4,0,107,0,1,16,0,31,14,19,16,0,40,0,0,0,0,0,0,6,11,23,0,54,0,10,0,0,0,0,0,0,41,20,5,0,5,0,6,0,0,0,13,52,52,0,20
ENSG00000142611,15,0,10,15,0,9,1,24,0,12,3,73,106,37,2,1,18,0,0,0,17,29,2,0,0,14,4,0,9,6,7,0,0,13,8,11,0,62,23,14,5,0,3,7,94,21,5,6,73,3,11,38,0,0,0,0,68,4,12,10,66,16,40,18,80,0,11,15,0,0,5,0,0,0,23,8,66,35,13,113,12,7,0,0,1,21,6,1,9,2,0,33,8,131,26,11,0,25,6,26
ENSG00000142611,23,51,96,26,0,3,0,0,0,0,6,38,92,50,0,4,0,17,3,8,13,9,8,0,0,1,0,0,0,12,0,10,42,46,0,8,0,3,35,0,0,15,0,5,65,0,4,2,31,0,6,12,0,10,0,36,49,1,58,6,0,0,18,0,3,0,16,23,27,0,7,19,0,7,2,6,29,33,18,73,3,56,0,12,4,0,9,0,0,5,18,30,103,100,0,12,37,1,16,3
ENSG00000284616,0,12,113,0,0,21,0,4,0,30,6,0,2,0,3,0,19,15,4,0,23,1,0,0,13,0,0,5,2,0,0,0,48,0,1,5,1,54,0,8,1,13,16,31,0,0,7,12,28,1,5,0,0,12,3,37,0,0,21,13,70,0,22,0,11,1,0,14,3,14,4,0,0,0,11,12,91,0,0,116,11,35,57,0,0,61,6,3,9,9,14,48,21,103,26,34,0,31,4,12
ENSG00000157911,0,39,263,4,2,5,3,0,6,97,2,65,83,20,0,3,13,18,0,2,21,15,1,16,0,0,12,9,0,0,0,57,19,1,1,21,9,26,0,31,0,0,0,6,0,31,6,6,0,3,0,0,10,22,6,61,9,2,0,18,0,18,44,10,15,127,23,7,38,13,0,4,0,0,0,7,113,95,8,0,5,7,9,20,0,9,8,7,0,13,5,18,0,0,20,58,5,22,3,0
ENSG00000279928,25,0,0,0,19,43,1,10,3,25,0,0,48,0,10,0,9,40,3,2,30,9,0,42,35,7,0,17,6,10,13,137,0,21,5,0,10,43,32,49,0,18,14,10,0,16,13,0,0,0,0,68,60,0,4,83,0,2,21,7,5,0,21,21,17,6,0,0,34,15,0,16,29,0,0,10,31,2,0,0,7,14,0,34,2,18,10,108,34,16,5,0,2,0,0,0,55,4,20,59
ENSG00000157911,34,28,0,11,39,13,0,0,0,0,0,74,85,1,0,0,0,18,0,1,4,10,0,42,0,10,5,49,1,0,65,0,21,0,6,0,9,16,18,27,10,0,12,0,0,4,3,0,51,0,0,17,44,0,2,17,13,0,49,4,39,1,30,1,0,16,34,17,0,0,5,23,0,0,25,0,0,28,18,37,12,17,0,17,0,21,8,16,5,6,0,51,229,76,27,41,53,0,23,0
ENSG00000279928,0,20,0,0,108,4,0,8,2,0,2,1,74,0,10,2,2,69,5,2,0,26,0,0,0,0,0,16,0,0,49,61,0,0,12,0,2,0,41,0,0,1,1,11,0,0,0,0,0,2,2,40,0,9,2,66,56,2,117,9,0,0,37,5,19,28,0,0,37,0,8,0,0,0,15,28,53,0,12,0,10,9,28,24,1,0,10,0,4,6,0,17,175,109,31,29,0,47,0,14
ENSG00000284616,0,0,0,0,0,24,0,0,10,0,11,0,0,0,0,0,0,9,2,3,0,16,0,24,14,13,0,11,3,4,0,0,26,12,3,1,0,0,0,22,6,18,0,18,32,22,14,1,24,3,25,61,0,0,1,0,62,0,0,0,3,15,11,0,0,0,15,19,0,11,0,3,22,12,74,17,0,0,5,15,7,1,29,33,0,21,14,105,0,8,1,60,141,0,23,22,41,12,2,51
ENSG00000284616,22,52,0,0,24,8,0,0,0,0,4,19,0,40,0,0,11,43,0,1,0,4,6,12,31,5,4,33,1,6,0,36,0,0,7,6,0,46,0,6,0,0,0,0,54,4,0,7,33,0,39,0,0,21,4,56,23,0,0,29,34,10,27,1,37,43,44,0,5,33,0,0,0,0,6,0,58,35,16,74,0,9,20,0,1,20,0,33,0,1,0,31,155,24,23,34,8,17,17,58
ENSG00000142611,0,0,0,8,19,0,2,0,0,51,0,93,0,29,5,1,0,0,5,0,0,15,0,0,0,16,0,0,0,2,0,11,63,10,0,4,1,30,8,4,8,7,0,1,41,35,4,17,7,2,6,20,38,14,3,0,0,1,0,3,0,2,2,0,26,45,16,52,25,8,4,32,21,5,0,13,81,0,1,106,1,8,9,0,0,55,14,86,0,0,8,25,22,38,10,50,55,0,0,55
ENSG00000142611,0,1,144,1,38,15,2,0,13,0,3,29,37,56,0,0,0,51,0,2,0,1,0,28,11,7,0,33,3,0,0,165,0,0,14,0,0,0,0,0,0,4,0,10,0,20,4,0,51,3,7,0,23,0,3,17,0,3,0,0,28,3,8,6,0,64,0,17,23,29,2,0,14,0,0,16,6,1,6,0,9,8,34,0,11,0,3,0,0,13,8,18,88,6,8,30,0,30,14,81
ENSG00000142611,25,39,118,0,25,0,2,11,4,81,7,44,0,7,1,0,11,22,0,0,62,19,0,15,10,1,0,20,10,0,7,17,7,0,1,0,8,7,41,0,0,0,15,34,48,31,0,0,75,0,7,78,11,4,8,105,25,2,0,0,74,11,46,20,41,0,0,1,28,23,0,7,0,0,0,29,66,31,0,5,4,40,0,0,19,29,0,10,10,4,9,7,114,121,21,34,56,29,15,0
ENSG00000142611,32,17,0,4,24,29,0,6,10,11,3,117,73,0,0,0,15,39,0,6,0,10,0,3,0,4,7,17,0,5,52,105,5,36,3,11,14,10,15,2,2,9,9,0,0,28,2,9,34,0,4,41,46,22,0,156,0,7,0,8,28,5,0,0,0,0,0,0,0,9,5,1,13,3,15,27,53,56,16,173,0,5,17,20,8,23,0,65,0,3,10,34,110,2,0,9,0,4,14,0
ENSG00000157911,0,0,0,0,8,26,0,0,3,0,4,0,68,0,11,0,0,17,0,0,0,14,3,49,23,8,0,12,4,0,13,0,0,5,8,4,0,0,36,2,10,0,1,50,8,0,23,12,9,3,37,22,2,0,7,0,1,1,0,0,2,37,0,25,0,116,0,0,38,0,2,16,49,15,25,0,31,61,20,0,24,37,23,34,0,19,0,35,0,0,0,4,0,125,5,14,12,6,0,24
ENSG00000228037,0,0,83,16,0,25,6,25,12,12,3,62,0,0,0,2,5,0,5,1,18,6,6,55,2,17,0,15,2,8,22,40,22,42,3,9,0,0,39,21,7,6,19,11,0,10,13,12,27,4,0,89,0,8,3,0,41,2,12,13,0,22,32,4,0,82,38,0,27,1,2,4,17,9,0,0,0,87,10,0,6,0,45,0,0,0,7,0,19,0,6,45,35,0,11,32,22,53,4,30
ENSG00000157911,11,44,0,0,0,3,0,3,8,0,2,103,0,19,0,0,0,68,2,0,32,7,0,31,14,12,11,12,0,3,21,78,55,38,5,0,0,39,0,0,12,2,17,2,127,27,0,0,58,3,0,82,0,10,0,0,12,0,0,1,0,0,19,0,92,67,3,66,0,29,0,25,53,0,0,1,0,35,18,47,11,12,41,11,4,29,2,62,5,0,6,41,0,0,29,0,0,37,16,14
ENSG00000284616,2,0,45,2,0,8,0,23,6,161,0,166,32,9,7,1,0,32,2,3,0,0,0,21,12,6,0,52,12,0,9,23,18,4,14,3,14,35,0,25,0,11,10,0,0,0,0,1,0,0,32,0,41,6,6,13,40,1,21,9,7,18,23,1,10,92,10,0,44,0,10,14,9,0,2,0,41,17,0,125,15,0,27,0,2,10,6,37,11,0,15,26,50,69,10,43,74,24,24,2
ENSG00000284616,4,0,0,22,0,0,0,0,0,14,0,10,3,0,1,2,9,74,1,2,28,3,1,7,13,20,1,14,19,8,16,29,0,0,12,3,0,0,0,13,14,0,2,20,11,9,8,3,0,0,12,11,20,0,3,64,8,2,6,21,0,19,0,22,0,27,45,12,10,20,1,25,33,11,7,20,58,0,11,15,0,18,3,5,0,0,6,0,15,2,24,52,157,36,0,14,11,19,10,41
ENSG00000142611,0,39,13,21,43,16,0,9,3,49,4,22,84,29,3,4,6,0,0,0,20,1,1,46,21,6,0,20,6,0,0,76,0,5,10,6,0,19,40,51,0,14,0,39,0,11,0,4,0,2,0,41,0,0,0,38,10,0,36,4,35,0,0,5,8,0,22,106,68,29,0,22,3,10,46,26,1,49,8,41,6,0,0,20,7,20,0,44,6,0,0,21,0,84,12,48,72,34,1,64
ENSG00000284616,14,0,3,4,5,25,2,8,0,69,5,56,0,0,0,5,0,0,0,0,1,21,0,0,10,0,12,3,0,7,0,0,7,20,0,13,6,29,49,0,0,0,0,16,26,0,15,2,161,2,39,0,0,10,0,45,58,0,8,0,0,11,0,18,2,0,54,12,24,0,8,6,0,2,39,6,56,7,18,51,12,26,33,11,13,19,15,31,19,6,14,28,25,51,0,35,0,19,0,32
ENSG00000142611,58,42,0,13,0,9,0,5,0,69,2,0,0,17,0,0,11,0,2,0,10,17,0,38,19,15,0,0,3,18,3,28,0,0,4,6,1,4,39,14,11,0,6,32,54,0,0,7,119,1,0,14,0,17,2,0,0,0,0,5,108,12,27,20,15,19,43,7,30,31,10,16,0,0,0,0,10,0,11,3,1,54,5,40,18,39,0,42,27,0,0,35,129,136,35,0,42,0,23,0
ENSG00000228037,32,56,157,14,7,0,0,5,2,72,0,29,0,13,0,0,12,33,4,0,0,19,7,26,17,0,0,0,10,9,44,26,0,0,0,2,0,26,19,6,7,0,6,48,14,5,0,2,48,1,17,0,0,5,0,0,0,4,26,22,64,18,2,0,34,0,22,13,23,0,2,0,39,7,0,0,29,29,0,115,0,43,5,0,4,43,10,0,1,2,0,84,93,104,29,0,5,32,19,0
ENSG00000279928,5,0,10,0,17,1,0,9,0,111,0,45,0,21,16,1,29,5,3,0,19,1,9,5,34,9,24,10,1,0,39,36,0,16,0,0,0,0,22,35,10,0,24,14,18,28,10,0,26,2,26,0,50,15,0,4,42,0,11,0,5,3,0,0,0,0,57,68,20,9,0,7,11,11,94,5,48,86,20,0,8,11,0,1,0,26,22,54,0,14,9,14,61,98,17,6,25,1,4,14
ENSG00000157911,0,0,41,0,40,26,1,5,0,0,3,2,27,1,6,1,0,38,2,4,14,9,0,41,5,8,0,0,0,5,84,20,0,7,5,0,2,0,0,0,14,5,0,0,10,1,12,0,104,0,6,0,0,3,0,0,0,4,0,0,0,0,21,0,24,52,0,0,21,0,10,2,33,0,0,6,0,28,20,0,7,32,0,15,5,0,16,99,9,4,3,22,0,3,18,39,24,7,7,54
ENSG00000284616,24,0,0,0,60,41,4,18,0,0,0,72,96,24,0,0,25,35,0,0,0,10,5,11,0,0,0,0,0,1,28,0,9,0,18,1,0,12,30,0,0,0,11,14,71,49,5,0,107,4,0,60,0,19,2,19,13,0,26,15,2,0,7,0,0,24,53,11,14,0,0,2,33,6,41,0,28,57,5,27,0,0,9,26,7,8,0,16,0,6,13,48,70,171,22,0,7,12,26,16
ENSG00000279928,28,24,0,6,0,26,3,10,3,3,0,78,0,27,0,3,0,0,4,4,22,10,0,0,0,1,0,0,7,0,1,96,15,15,16,1,1,22,46,0,0,11,18,6,19,0,0,0,79,0,0,0,0,9,1,27,0,0,0,13,0,0,0,18,0,104,31,0,22,0,0,7,41,5,51,2,0,77,0,61,16,42,20,2,12,23,24,85,0,0,15,9,0,111,0,23,42,60,16,8
ENSG00000157911,0,20,163,0,0,0,1,0,0,0,0,27,95,0,11,0,13,0,2,0,27,7,5,2,0,1,0,22,0,10,32,0,28,0,0,6,0,35,1,9,8,6,0,0,24,0,0,2,49,0,6,0,5,5,4,145,24,0,28,15,4,0,18,3,25,0,12,0,10,17,9,19,0,2,0,41,23,20,11,9,6,30,26,6,18,0,0,0,0,0,18,95,94,0,23,2,26,25,49,0
ENSG00000228037,4,7,0,0,0,0,0,0,0,98,0,127,117,0,5,0,0,0,1,0,16,0,0,0,4,10,0,25,18,0,35,74,30,3,3,14,0,65,14,0,11,6,24,0,0,0,4,0,0,2,6,33,21,0,6,95,0,0,0,16,5,10,30,4,74,10,57,13,26,0,2,0,11,14,26,18,55,47,21,16,9,40,0,0,2,0,21,0,0,0,16,0,22,25,36,33,119,5,23,14
ENSG00000157911,19,0,0,5,31,0,1,11,7,0,0,0,188,25,12,3,22,61,5,3,0,19,3,0,24,0,22,56,0,22,35,0,40,27,12,1,4,19,0,8,0,19,19,22,0,0,4,6,9,1,0,5,9,0,8,0,0,0,1,0,18,11,9,10,0,0,0,0,2,31,9,20,59,0,0,0,0,0,11,55,5,0,4,5,3,8,0,0,0,8,15,20,47,70,23,3,6,22,0,14
ENSG00000279928,34,44,66,0,27,0,1,0,0,0,6,16,138,56,12,1,14,12,2,2,71,6,2,69,0,22,21,37,0,7,6,0,0,16,20,0,0,0,33,0,23,8,0,20,15,13,20,0,150,2,0,0,21,0,7,28,29,2,38,22,22,0,0,0,37,0,15,46,0,7,0,2,50,2,0,9,18,17,5,67,13,10,19,0,7,18,15,68,11,22,15,66,88,19,0,15,0,0,13,0
ENSG00000157911,37,27,99,0,0,0,0,12,0,1,0,36,0,35,9,0,2,57,3,0,46,0,1,0,0,0,8,18,4,12,7,9,0,0,0,1,3,15,6,4,4,10,32,24,0,16,23,28,0,0,0,0,30,0,12,84,0,0,20,17,91,13,11,21,19,47,26,0,44,40,9,0,0,0,12,0,0,0,20,69,3,0,0,27,2,0,4,52,5,0,10,31,0,0,4,0,29,0,0,11
ENSG00000284616,27,9,0,0,10,40,0,20,18,97,12,14,32,0,0,6,13,36,0,0,33,3,0,13,25,1,0,0,14,15,31,0,48,6,1,0,2,0,89,0,8,10,0,0,72,0,0,0,47,2,0,0,1,0,0,0,15,0,0,3,0,1,17,0,1,0,0,24,18,0,0,4,6,4,0,6,0,0,3,0,2,8,19,7,0,15,9,121,0,12,17,8,0,41,25,0,0,31,0,20
ENSG00000157911,20,32,36,7,0,16,0,2,13,4,2,22,23,37,0,3,0,55,2,1,10,0,8,5,7,0,2,50,6,0,0,150,0,0,8,7,2,18,49,32,0,14,8,8,0,56,1,3,19,1,13,21,34,18,0,46,23,0,9,0,21,8,11,0,8,42,11,13,0,56,6,6,10,0,11,0,68,80,10,0,6,2,14,0,0,21,6,0,2,8,19,22,67,31,26,20,27,0,25,0
ENSG00000279928,0,0,0,0,17,39,3,0,8,29,10,0,71,6,0,0,0,1,2,2,54,11,0,20,18,0,1,24,9,10,60,13,50,32,4,0,5,1,12,33,4,18,12,8,35,0,12,11,92,1,19,66,0,6,5,0,0,3,0,0,0,0,19,4,0,34,0,30,49,66,0,0,24,0,51,23,66,11,12,57,7,33,0,41,0,1,12,62,33,7,0,0,0,16,45,40,83,38,23,23
ENSG00000142611,0,59,0,7,0,0,2,0,13,108,0,80,92,54,7,9,0,51,5,0,43,9,0,0,26,16,18,40,8,3,4,188,0,0,9,8,3,18,0,10,9,11,20,55,0,3,6,3,6,0,44,96,31,16,4,52,19,3,19,0,54,0,0,15,67,0,9,69,0,32,0,4,0,0,40,15,44,59,0,0,0,2,6,27,0,19,0,0,0,11,8,74,0,24,0,68,0,14,21,0
ENSG00000228037,0,0,81,6,5,13,0,2,7,156,2,0,0,10,16,1,3,54,3,0,40,15,15,31,0,3,6,11,11,12,17,21,12,41,0,8,5,43,0,9,19,6,0,8,5,0,1,4,55,3,19,22,0,4,0,46,0,0,27,5,30,10,4,4,42,40,0,0,40,37,1,6,58,8,0,19,0,41,8,80,0,1,19,10,3,0,2,0,8,0,28,52,94,78,7,53,34,0,21,16
ENSG00000157911,0,0,39,0,11,0,0,10,3,127,0,0,95,51,0,2,9,50,4,3,44,11,3,0,0,14,1,8,0,0,0,0,0,0,10,0,0,0,35,34,3,12,14,20,58,0,13,11,61,0,15,84,5,3,0,0,23,1,13,7,0,19,17,13,0,44,13,0,23,49,10,21,0,17,6,16,29,40,0,57,0,43,0,24,0,0,14,0,0,0,0,20,0,0,35,2,18,16,0,41
ENSG00000284616,40,4,28,13,74,19,0,4,0,0,0,49,61,32,7,0,25,33,3,0,0,12,8,0,26,0,0,0,0,0,34,35,28,10,0,1,0,50,8,0,0,9,0,13,0,34,5,4,0,0,15,20,12,9,3,81,0,0,55,4,19,0,16,15,5,31,0,0,0,0,0,0,7,12,33,14,25,70,8,0,5,13,0,0,7,0,9,32,16,8,3,9,187,0,16,8,0,9,27,0
ENSG00000228037,34,33,143,2,8,23,2,0,7,141,4,31,3,27,10,0,30,0,0,2,35,0,0,25,24,0,3,0,0,16,48,0,21,46,4,0,2,13,88,0,0,4,7,2,40,0,23,0,55,0,0,0,16,0,3,9,0,0,54,0,1,0,0,13,20,98,0,71,26,0,7,10,0,15,50,13,16,4,7,25,3,51,0,21,10,11,15,77,7,0,9,13,97,23,31,0,2,11,7,0
ENSG00000142611,0,12,85,2,0,38,1,6,4,0,0,0,0,0,0,0,11,55,8,0,0,7,22,10,24,5,0,5,0,10,22,34,15,23,0,0,0,0,60,4,13,3,4,27,0,19,7,0,0,3,27,4,2,6,0,0,37,3,0,0,0,0,0,12,43,28,42,23,1,10,5,0,0,0,16,5,0,56,5,0,12,7,13,17,6,21,0,0,18,19,12,28,0,0,17,18,1,12,0,16
ENSG00000142611,23,69,68,6,26,0,1,0,20,62,6,53,48,34,3,0,16,7,2,0,47,7,11,14,43,0,15,43,0,0,50,0,0,15,0,7,14,55,36,30,11,0,2,10,0,7,10,0,0,3,0,48,12,7,1,4,44,4,25,8,53,0,3,6,0,0,0,0,0,17,4,0,14,4,120,24,31,31,0,0,12,8,6,0,0,0,0,0,0,20,17,0,14,0,45,0,40,22,17,18
ENSG00000142611,0,0,0,0,0,1,2,7,0,46,1,62,120,0,0,0,13,41,1,2,24,3,2,18,11,12,0,7,0,0,38,0,12,18,2,5,2,31,45,9,2,0,0,6,0,10,29,0,57,0,0,0,44,13,6,31,69,0,47,7,87,0,22,19,30,0,26,0,17,0,13,12,31,7,76,7,4,0,0,34,11,16,0,8,2,26,4,39,15,0,5,0,0,72,43,18,0,6,22,0
ENSG00000157911,15,42,125,1,61,8,1,0,0,23,0,0,82,11,0,1,0,12,1,0,0,5,2,0,0,0,1,0,1,0,35,0,0,0,12,1,6,0,14,14,0,18,0,3,0,31,15,10,41,0,15,0,0,0,3,19,0,4,29,12,27,17,30,0,10,0,16,0,0,62,0,1,7,12,3,24,51,69,0,41,7,24,0,24,0,0,0,40,0,1,12,8,52,37,15,7,65,0,37,31
ENSG00000279928,1,35,63,1,15,20,0,0,0,28,6,0,4,37,17,0,22,0,0,3,0,0,3,0,19,14,0,29,11,4,34,31,4,33,10,0,0,0,9,0,0,9,0,25,6,24,0,18,11,0,26,44,4,0,13,0,47,1,40,6,18,3,0,0,47,72,0,97,28,0,0,17,31,0,36,0,13,0,2,44,11,0,0,5,13,0,5,0,24,0,0,20,92,8,5,14,17,31,36,0
